submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6146671154298880,3/15/2021,Female,36-45,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,Yes,yes,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1
6076307158073344,3/21/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Miranda,1-2days,yes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4511886073921536,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
5015635137658880,3/14/2021,Male,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6303016016936960,3/13/2021,Female,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5006115879518208,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5996952134352896,4/1/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
5163804462940160,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5506086110232576,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5358757659017216,3/29/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Anzoátegui,Yes,sometimes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4931249499275264,4/2/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_nosavings,secondary_highschool_completed,Student,Anzoátegui,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4901765689638912,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Anzoátegui,No,sometimes,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
6510308318511104,3/14/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Anzoátegui,No,sometimes,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6755339205869568,3/28/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Lara,No,sometimes,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4794505994960896,3/13/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Lara,No,sometimes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6644312556437504,3/28/2021,Female,16-25,Rural,notenoughfood,Primary_school_completed,Unemployed,Lara,1-2days,sometimes,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
5752987304853504,3/14/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime,Lara,No,yes,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
6107708553166848,3/16/2021,Male,26-35,"Suburban,Peri-urban",food_clothes_furniture_savings,Univ_college_degree_completed,Unemployed,Trujillo,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
5672271195930624,3/27/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Vargas,No,no,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
5438726191972352,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Vargas,No,sometimes,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
6180647902380032,3/16/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Mérida,No,no,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6664690783748096,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Mérida,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4708129437908992,3/24/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Mérida,No,no,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6561142813229056,3/21/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
4657914290896896,3/13/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
6270011072315392,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
5409275869659136,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,sometimes,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
5683827090653184,3/14/2021,Male,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Miranda,No,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011701601927168,3/28/2021,Prefer_not_to_say,26-35,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
5033156507074560,3/21/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6098493411426304,5/22/2021,Male,16-25,"City,Metropolitian",Prefer not to answer,diploma_degreecompleted,PartTime(Student),Miranda,1-2days,sometimes,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
6671585061896192,4/2/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6375978837475328,3/28/2021,Male,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Miranda,No,no,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5727521319682048,3/20/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5384691292307456,4/4/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
5738074456981504,3/28/2021,Male,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Miranda,No,sometimes,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
4535770252836864,3/16/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5478644087783424,3/16/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
6480224941506560,3/24/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
5801377510195200,4/2/2021,Male,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5545293373505536,4/3/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
6144413259792384,3/30/2021,Male,>45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6241319600259072,4/2/2021,Female,>45,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,Yes,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
6490198392438784,3/24/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Miranda,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
5212698840399872,3/31/2021,Female,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Housework,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
6600645087068160,3/29/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Miranda,3-4days,yes,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6425679947366400,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
6009002822729728,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Miranda,No,no,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
5185794695495680,3/13/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,PartTime(Student),Miranda,1-2days,yes,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
6388939505270784,4/3/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5425478164021248,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4864692135919616,3/14/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6192085006024704,3/19/2021,Male,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Miranda,Yes,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6077830814498816,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,Postgraduate,Unemployed,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5778259597066240,3/20/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,Yes,yes,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
4739012064706560,3/19/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,yes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
6624537855918080,3/24/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
5847885798440960,4/3/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5449445541150720,3/24/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
5834069945614336,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Lara,No,no,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5091060517961728,3/31/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Lara,No,no,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
6403775463161856,3/30/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Housework,Lara,No,no,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
5249443728457728,3/26/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Apure,No,yes,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
6391763714703360,4/3/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Apure,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5378937160204288,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4537107128516608,3/15/2021,Male,36-45,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Apure,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1
5393260205047808,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
5835565332430848,3/27/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,Unemployed,Monagas,No,sometimes,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
4676944485679104,3/14/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,FullTime,Bolívar,1-2days,sometimes,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
4647408607952896,3/15/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,no,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
5105649292935168,5/1/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Lara,No,sometimes,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0
5872745857679360,3/18/2021,Female,36-45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,no,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5918865149394944,3/17/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,FullTime,Lara,No,yes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
6169103097397248,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
4753281355350016,3/17/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
5076300275646464,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,Student,Lara,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4792392535506944,3/23/2021,Female,36-45,Rural,food_nothingelse,Univ_college_degree_completed,Student,Lara,No,sometimes,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
5767892804304896,3/20/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,no,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5029716993245184,3/14/2021,Male,26-35,Rural,food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
5735389313892352,3/13/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Carabobo,No,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6327935350079488,3/13/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Carabobo,No,yes,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
6003882819059712,3/27/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_savings,secondary_highschool_completed,FullTime,Carabobo,No,sometimes,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6115322439663616,4/1/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
4852289461551104,4/4/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
4510955609522176,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
5940799681593344,3/20/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5133522124931072,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Postgraduate,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
6313820141387776,3/24/2021,Prefer_not_to_say,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1
4908006813990912,3/14/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Miranda,No,yes,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
6372914059542528,3/19/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
6710411381702656,3/13/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
4845401021874176,3/19/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Miranda,Yes,sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457380346003456,3/30/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
6588250969079808,3/13/2021,Male,36-45,"City,Metropolitian",Prefer not to answer,diploma_degreecompleted,PartTime,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5612736993296384,3/14/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,no,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4685516904857600,3/14/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
5430331409956864,3/15/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,1-2days,yes,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
6396367818981376,4/16/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
4628108157386752,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,yes,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
5801084596781056,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5357866721738752,3/15/2021,Male,>45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
4717128199700480,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5195228356280320,3/13/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5946823641661440,3/17/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,no,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
6565824394690560,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,no,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6352831060901888,3/27/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,Housework,Miranda,No,no,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
4764741250842624,3/31/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
4710654996119552,3/31/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Housework,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6119185561419776,3/26/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
6508926211457024,3/15/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4678118488145920,3/13/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5802648401084416,3/17/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
4609091384377344,3/14/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Zulia,No,no,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
6503651840622592,4/1/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Zulia,No,sometimes,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
5233989177835520,3/19/2021,Male,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4833493426372608,3/15/2021,Male,36-45,Rural,notenoughfood,secondary_highschool_completed,PartTime,Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4806332791390208,3/13/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,yes,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
5410415847931904,3/28/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,yes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
6071897921159168,3/23/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Mérida,No,sometimes,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5617279122538496,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,yes,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4859394696413184,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Distrito Federal,No,sometimes,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
5522632991834112,3/23/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Distrito Federal,No,yes,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
6716381386244096,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,1-2days,sometimes,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5768856219156480,3/24/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,no,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
4696016287956992,3/20/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Distrito Federal,1-2days,yes,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
6422643539705856,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Distrito Federal,Yes,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
4764303633940480,3/18/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Distrito Federal,Yes,no,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
6263762700206080,3/24/2021,Female,>45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Postgraduate,FullTime,Distrito Federal,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5877732516036608,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Distrito Federal,1-2days,sometimes,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
6602232077484032,3/19/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Distrito Federal,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4954244754178048,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Distrito Federal,Yes,sometimes,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
