submission_id,submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
519,5190000000000000,3/22/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,1-2days,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
528,5280000000000000,3/25/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime(Student),Miranda,No,no,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1
615,6150000000000000,3/15/2021,Female,36-45,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,Yes,yes,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1
608,6080000000000000,3/21/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Miranda,1-2days,yes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
451,4510000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
502,5020000000000000,3/14/2021,Male,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
630,6300000000000000,3/13/2021,Female,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
501,5010000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
600,6000000000000000,4/1/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
516,5160000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
551,5510000000000000,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
536,5360000000000000,3/29/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Anzoátegui,Yes,sometimes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
493,4930000000000000,4/2/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_nosavings,secondary_highschool_completed,Student,Anzoátegui,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
490,4900000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Anzoátegui,No,sometimes,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
651,6510000000000000,3/14/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Anzoátegui,No,sometimes,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
676,6760000000000000,3/28/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Lara,No,sometimes,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
479,4790000000000000,3/13/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Lara,No,sometimes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
664,6640000000000000,3/28/2021,Female,16-25,Rural,notenoughfood,Primary_school_completed,Unemployed,Lara,1-2days,sometimes,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
575,5750000000000000,3/14/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime,Lara,No,yes,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
611,6110000000000000,3/16/2021,Male,26-35,"Suburban,Peri-urban",food_clothes_furniture_savings,Univ_college_degree_completed,Unemployed,Trujillo,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
567,5670000000000000,3/27/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Vargas,No,no,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
544,5440000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Vargas,No,sometimes,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
618,6180000000000000,3/16/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Mérida,No,no,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
666,6660000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Mérida,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
471,4710000000000000,3/24/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Mérida,No,no,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
656,6560000000000000,3/21/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
466,4660000000000000,3/13/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
627,6270000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
541,5410000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,sometimes,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
568,5680000000000000,3/14/2021,Male,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Miranda,No,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,5010000000000000,3/28/2021,Prefer_not_to_say,26-35,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
503,5030000000000000,3/21/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
610,6100000000000000,5/22/2021,Male,16-25,"City,Metropolitian",Prefer not to answer,diploma_degreecompleted,PartTime(Student),Miranda,1-2days,sometimes,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
667,6670000000000000,4/2/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
638,6380000000000000,3/28/2021,Male,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Miranda,No,no,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
573,5730000000000000,3/20/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
538,5380000000000000,4/4/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
574,5740000000000000,3/28/2021,Male,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Miranda,No,sometimes,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
454,4540000000000000,3/16/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
548,5480000000000000,3/16/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
648,6480000000000000,3/24/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
580,5800000000000000,4/2/2021,Male,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
555,5550000000000000,4/3/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
614,6140000000000000,3/30/2021,Male,>45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
624,6240000000000000,4/2/2021,Female,>45,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,Yes,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
649,6490000000000000,3/24/2021,Male,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Miranda,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
521,5210000000000000,3/31/2021,Female,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Housework,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
660,6600000000000000,3/29/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Miranda,3-4days,yes,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
643,6430000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
601,6010000000000000,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Miranda,No,no,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
519,5190000000000000,3/13/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,PartTime(Student),Miranda,1-2days,yes,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
639,6390000000000000,4/3/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
543,5430000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
486,4860000000000000,3/14/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,no,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619,6190000000000000,3/19/2021,Male,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Miranda,Yes,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
608,6080000000000000,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,Postgraduate,Unemployed,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
578,5780000000000000,3/20/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,Yes,yes,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
474,4740000000000000,3/19/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,yes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
662,6620000000000000,3/24/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
585,5850000000000000,4/3/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
545,5450000000000000,3/24/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
583,5830000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Lara,No,no,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
509,5090000000000000,3/31/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Lara,No,no,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
640,6400000000000000,3/30/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Housework,Lara,No,no,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
525,5250000000000000,3/26/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Apure,No,yes,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
639,6390000000000000,4/3/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Apure,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
538,5380000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
454,4540000000000000,3/15/2021,Male,36-45,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Apure,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1
539,5390000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Apure,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
584,5840000000000000,3/27/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,Unemployed,Monagas,No,sometimes,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
468,4680000000000000,3/14/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,FullTime,Bolívar,1-2days,sometimes,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
465,4650000000000000,3/15/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,no,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
511,5110000000000000,5/1/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Lara,No,sometimes,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0
587,5870000000000000,3/18/2021,Female,36-45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,no,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
592,5920000000000000,3/17/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,FullTime,Lara,No,yes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
617,6170000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
475,4750000000000000,3/17/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
508,5080000000000000,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,Student,Lara,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
479,4790000000000000,3/23/2021,Female,36-45,Rural,food_nothingelse,Univ_college_degree_completed,Student,Lara,No,sometimes,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
577,5770000000000000,3/20/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,no,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
503,5030000000000000,3/14/2021,Male,26-35,Rural,food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
574,5740000000000000,3/13/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Carabobo,No,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,6330000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Carabobo,No,yes,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
600,6000000000000000,3/27/2021,Male,16-25,"City,Metropolitian",food_clothes_furniture_savings,secondary_highschool_completed,FullTime,Carabobo,No,sometimes,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
612,6120000000000000,4/1/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
485,4850000000000000,4/4/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
451,4510000000000000,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
594,5940000000000000,3/20/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
513,5130000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Postgraduate,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
631,6310000000000000,3/24/2021,Prefer_not_to_say,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1
491,4910000000000000,3/14/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Miranda,No,yes,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
637,6370000000000000,3/19/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
671,6710000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
485,4850000000000000,3/19/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Miranda,Yes,sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,6460000000000000,3/30/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
659,6590000000000000,3/13/2021,Male,36-45,"City,Metropolitian",Prefer not to answer,diploma_degreecompleted,PartTime,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
561,5610000000000000,3/14/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,no,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
469,4690000000000000,3/14/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
543,5430000000000000,3/15/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,1-2days,yes,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
640,6400000000000000,4/16/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
463,4630000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,yes,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
580,5800000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
536,5360000000000000,3/15/2021,Male,>45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
472,4720000000000000,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
520,5200000000000000,3/13/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
595,5950000000000000,3/17/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,no,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
657,6570000000000000,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,no,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
635,6350000000000000,3/27/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,Housework,Miranda,No,no,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0
476,4760000000000000,3/31/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
471,4710000000000000,3/31/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Housework,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
612,6120000000000000,3/26/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
651,6510000000000000,3/15/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
468,4680000000000000,3/13/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
580,5800000000000000,3/17/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
461,4610000000000000,3/14/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,Unemployed,Zulia,No,no,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
650,6500000000000000,4/1/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Zulia,No,sometimes,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
523,5230000000000000,3/19/2021,Male,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
483,4830000000000000,3/15/2021,Male,36-45,Rural,notenoughfood,secondary_highschool_completed,PartTime,Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
481,4810000000000000,3/13/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,yes,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1
541,5410000000000000,3/28/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,yes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
607,6070000000000000,3/23/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Mérida,No,sometimes,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
562,5620000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,yes,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
486,4860000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Distrito Federal,No,sometimes,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
552,5520000000000000,3/23/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Distrito Federal,No,yes,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
672,6720000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,1-2days,sometimes,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
577,5770000000000000,3/24/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,no,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
470,4700000000000000,3/20/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Distrito Federal,1-2days,yes,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
642,6420000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Distrito Federal,Yes,sometimes,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
476,4760000000000000,3/18/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Distrito Federal,Yes,no,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
